,date,message
363,2013-11-19 23:17:15,"orority girls: Listen to me... this will open up your tiny little eyes. IF you have a crush on a guy, just tell him. Or, make sure he knows. That way, when he finds out, you will also find out if he likes you back. 

DON'T keep it a secret because this happens: Guy A goes to a party and sees girl A. He tries to flirt with her but she says she can't do anything with the guy because Girl B likes him. This is retarted logic. 

Point is, when a girl likes a guy, he becomes blacklisted from every other fucking girl in that sorority and it is fucking annoying. 

Because of this, the poor guy is unable to get with any girl in that sorority just because some dumb cunt wont open her mouth and talk to the fucking guy. 

If a guy likes you, and doesn't tell you, he's a moron. Don't be a moron. This is college.

So next time you're at a party, do not tell a guy you can't do shit because your insecure ugly friend likes him. Instead, live your fucking life and stop being a cunt. 

Anyone who disagrees can handwrite your letters straight to my butthole."
364,2013-11-19 23:34:16,"work in the Soda Computer Lab (the dungeon) and here's a message to those who use the computers: We would greatly appreciate it if you act more like college level students and clean up after yourself. It had always been the dirtiest area at the end of the day (scrap paper, food wraps, used bandage,...) and I thought it really crossed the line this week. Yesterday I had to hand pick a bunch of cereals from the carpet and today it's popsicle sticks, sun flower seeds and chewing gum. (Really, good fucking job whoever it was that decided splitting gum on the ground was a good idea!) We already let you guys get away with eating in the lobby so at least have some respect and don't turn it into a dining area."""
365,2013-11-19 23:16:17,"love a good lecture. I love a good argument that convinces me at every subsequent point, no matter which side is making it. I love understanding every point as it comes. I love being simultaneously aware of how much academic progress I've made since I came to Berkeley, and how much more there still is to learn about all of this. 

I still can't believe I go here, sometimes."
366,2013-11-19 18:59:19,est part of walking between classes: finally being able to let out all the pent up gas :)
367,2013-11-19 18:53:20,"o the person who is always running around the third floor of building 4 in clark kerr, STOP THE FUCKING STOMPING. It is very difficult to concentrate on the second floor when a hippopotamus is strolling right above us."
368,2013-11-19 18:47:21,"o the boy in Clark Kerr building 4 who danced to ""My Humps"" at Kappa Karaoke: I wish you would try those moves on me instead of your pledge bros on stage. If you are ever in need of milk to mix with your coco puffs, come up to the third floor and knock on my door."
369,2013-11-19 18:58:23,ne of the tke pledges gave me chlamydia :(
370,2013-11-19 18:16:25,"'m a girl with a pretty decent body, and I want to go to the gym more so I can maintain it. I know well enough that I need to mix weights with cardio instead of just staying on the treadmill for an hour every day, but I have no girlfriends that want to go in the weight room with me :( 
I never know if I'm lifting or squatting correctly and I'm always super embarassed about that... Would it be weird if I asked a guy for help and pointers in the weight room? Would I look like a slut? Lol, just voicing out my concerns."
371,2013-11-19 18:05:26,really wish there were more black students on campus.
372,2013-11-19 18:42:30,"greatly dislike it when my roommate comes back home from drinking because alcohol has a rather discernible smell that i really dislike, but im just too nice to say anything"
373,2013-11-19 18:27:31,"hen I was looking for a job a few weeks ago, the hiring manager said that employees couldn't have facial hair because customers ""don't trust an employee who is hiding behind a beard."" So people don't trust Santa Claus? They don't trust Honest Abe? They don't trust Jesus Christ?"
374,2013-11-19 18:15:32,"ear person who asked FOUR QUESTIONS during today's (11/15) 11am chem lecture:

Was it REALLY necessary for you to interrupt the professor FOUR TIMES during lecture? Because of that, he couldn't get through all the lecture slides, and everyone was super rude leaving while he was finishing. The lecture is not your private instruction, it is education for ~500 people. Please realize that you are producing a negative externality for the rest of us when you can, like everyone else, go to office hours.

Sincerely,

Someone Who Does Not Like You Hogging The Lecture."
375,2013-11-19 18:59:33,"ou know that look you get on your face when you're concentrating real hard on solving something, and you're sort of fidgeting, playing with your hair, biting your lip? 

Well maybe you've never noticed, but goddamn is it the cutest thing and goddamn does it make it hard to to focus on the math, when the only curves I care about are the slender contours of your neck, the gradient of your hair falling on your shoulders, the obscure topologies under your clothes that I can only imagine and dream of.

And sometimes, when your hand is tangent to mine, and I can't help but notice the cusps of your nipples poking through your blouse, it induces something primal in me, some base desires, and I have to struggle to hide the expansion in my pants, the steepness of its ascent.

I don't know if it's feasible or not (we are subject to certain constraints after all), but to get to the point, girl you're quite singular, you complete the space in my heart, and my objective is to iteratively optimize on your convex subsets if you know what I mean.

I hope I'm not just projecting, but babe if you feel the same way, be my complement, let's close the duality gap, and let me prove to you the existence and uniqueness of love, that it can be unconditional and can know no bounds."
